20130300|0103000007|01|40111|04/03/2013|ARTICULOS X MANT. LIMP. OFICINA|3.52|0.00|1|
20130300|0103000007|01|42121|04/03/2013|ARTICULOS X MANT. LIMP. OFICINA|0.00|23.05|1|
20130300|0103000007|01|63432|04/03/2013|ARTICULOS X MANT. LIMP. OFICINA|19.53|0.00|1|
20130300|0103000007|01|79111|04/03/2013|ARTICULOS X MANT. LIMP. OFICINA|0.00|19.53|1|
20130300|0103000007|01|92230|04/03/2013|ARTICULOS X MANT. LIMP. OFICINA|19.53|0.00|1|
20130300|0103000008|01|40111|04/03/2013|SERVICIO PUBLICIDAD GUIA MARKETING|294.17|0.00|1|
20130300|0103000008|01|42121|04/03/2013|SERVICIO PUBLICIDAD GUIA MARKETING|0.00|1928.44|1|
20130300|0103000008|01|63711|04/03/2013|SERVICIO PUBLICIDAD GUIA MARKETING|1634.27|0.00|1|
20130300|0103000008|01|79131|04/03/2013|SERVICIO PUBLICIDAD GUIA MARKETING|0.00|1634.27|1|
20130300|0103000008|01|95537|04/03/2013|SERVICIO PUBLICIDAD GUIA MARKETING|1634.27|0.00|1|
20130300|0103000009|01|40111|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|1351.85|0.00|1|
20130300|0103000009|01|42132|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|0.00|8862.14|1|
20130300|0103000009|01|63521|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|7510.29|0.00|1|
20130300|0103000009|01|79111|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|0.00|1877.57|1|
20130300|0103000009|01|79121|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|0.00|1877.57|1|
20130300|0103000009|01|79131|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|0.00|1877.57|1|
20130300|0103000009|01|79141|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|0.00|1877.58|1|
20130300|0103000009|01|92247|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|1877.57|0.00|1|
20130300|0103000009|01|94447|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|1877.57|0.00|1|
20130300|0103000009|01|95547|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|1877.57|0.00|1|
20130300|0103000009|01|96647|05/03/2013|ALQUILER OFICINA N° 802 EST. 51,53,61,62 DEPTO. 2_MARZO´13|1877.58|0.00|1|
20130300|0103000010|01|40111|05/03/2013|ATENCION PERSONAL D&B|5.83|0.00|1|
20130300|0103000010|01|42121|05/03/2013|ATENCION PERSONAL D&B|0.00|38.20|1|
20130300|0103000010|01|62511|05/03/2013|ATENCION PERSONAL D&B|32.37|0.00|1|
20130300|0103000010|01|79111|05/03/2013|ATENCION PERSONAL D&B|0.00|32.37|1|
20130300|0103000010|01|92223|05/03/2013|ATENCION PERSONAL D&B|32.37|0.00|1|
20130300|0103000011|01|40111|05/03/2013|SERVICIO MANTENIMIENTO PREVENTIVO IMPRESORAS|149.40|0.00|1|
20130300|0103000011|01|42121|05/03/2013|SERVICIO MANTENIMIENTO PREVENTIVO IMPRESORAS|0.00|979.40|1|
20130300|0103000011|01|63432|05/03/2013|SERVICIO MANTENIMIENTO PREVENTIVO IMPRESORAS|830.00|0.00|1|
20130300|0103000011|01|79111|05/03/2013|SERVICIO MANTENIMIENTO PREVENTIVO IMPRESORAS|0.00|830.00|1|
20130300|0103000011|01|92230|05/03/2013|SERVICIO MANTENIMIENTO PREVENTIVO IMPRESORAS|830.00|0.00|1|
20130300|0103000012|01|40111|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|277.41|0.00|1|
20130300|0103000012|01|42121|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|0.00|1850.40|1|
20130300|0103000012|01|63611|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|1572.99|0.00|1|
20130300|0103000012|01|79111|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|0.00|393.25|1|
20130300|0103000012|01|79121|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|0.00|393.25|1|
20130300|0103000012|01|79131|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|0.00|393.25|1|
20130300|0103000012|01|79141|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|0.00|393.24|1|
20130300|0103000012|01|92236|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|393.25|0.00|1|
20130300|0103000012|01|94436|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|393.25|0.00|1|
20130300|0103000012|01|95536|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|393.25|0.00|1|
20130300|0103000012|01|96636|05/03/2013|SERVICIO ENERGIA ELECTRICA MARZO´13|393.24|0.00|1|
20130300|0103000013|01|40111|05/03/2013|AGUA DE MESA X PERSONAL D&B|42.86|0.00|1|
20130300|0103000013|01|42121|05/03/2013|AGUA DE MESA X PERSONAL D&B|0.00|281.00|1|
20130300|0103000013|01|63432|05/03/2013|AGUA DE MESA X PERSONAL D&B|238.14|0.00|1|
20130300|0103000013|01|79111|05/03/2013|AGUA DE MESA X PERSONAL D&B|0.00|238.14|1|
20130300|0103000013|01|92230|05/03/2013|AGUA DE MESA X PERSONAL D&B|238.14|0.00|1|
20130300|0103000014|01|42121|05/03/2013|SERIVICIO PUBLICIDAD REGISTRAL EN LINEA|0.00|500.00|1|
20130300|0103000014|01|65312|05/03/2013|SERIVICIO PUBLICIDAD REGISTRAL EN LINEA|500.00|0.00|1|
20130300|0103000014|01|79111|05/03/2013|SERIVICIO PUBLICIDAD REGISTRAL EN LINEA|0.00|500.00|1|
20130300|0103000014|01|92238|05/03/2013|SERIVICIO PUBLICIDAD REGISTRAL EN LINEA|500.00|0.00|1|
20130300|0103000015|01|40111|06/03/2013|UTILES/SUMINISTROS DE OFICINA|52.03|0.00|1|
20130300|0103000015|01|42121|06/03/2013|UTILES/SUMINISTROS DE OFICINA|0.00|341.09|1|
20130300|0103000015|01|65931|06/03/2013|UTILES/SUMINISTROS DE OFICINA|289.06|0.00|1|
20130300|0103000015|01|79111|06/03/2013|UTILES/SUMINISTROS DE OFICINA|0.00|289.06|1|
20130300|0103000015|01|92227|06/03/2013|UTILES/SUMINISTROS DE OFICINA|289.06|0.00|1|
20130300|0103000016|01|40111|06/03/2013|ARTICULOS X MANT. KICHNET OFICINA|5.36|0.00|1|
20130300|0103000016|01|42121|06/03/2013|ARTICULOS X MANT. KICHNET OFICINA|0.00|35.15|1|
20130300|0103000016|01|62511|06/03/2013|ARTICULOS X MANT. KICHNET OFICINA|29.79|0.00|1|
20130300|0103000016|01|79111|06/03/2013|ARTICULOS X MANT. KICHNET OFICINA|0.00|29.79|1|
20130300|0103000016|01|92223|06/03/2013|ARTICULOS X MANT. KICHNET OFICINA|29.79|0.00|1|
20130300|0103000017|01|40111|06/03/2013|GASTOS X DEVOLUCION CHEQUE|8.73|0.00|1|
20130300|0103000017|01|42121|06/03/2013|GASTOS X DEVOLUCION CHEQUE|0.00|57.23|1|
20130300|0103000017|01|63911|06/03/2013|GASTOS X DEVOLUCION CHEQUE|48.50|0.00|1|
20130300|0103000017|01|79141|06/03/2013|GASTOS X DEVOLUCION CHEQUE|0.00|48.50|1|
20130300|0103000017|01|96649|06/03/2013|GASTOS X DEVOLUCION CHEQUE|48.50|0.00|1|
20130300|0103000018|01|40111|06/03/2013|SERVICIO IPAD MARZO 2013|13.42|0.00|1|
20130300|0103000018|01|42121|06/03/2013|SERVICIO IPAD MARZO 2013|0.00|88.00|1|
20130300|0103000018|01|63647|06/03/2013|SERVICIO IPAD MARZO 2013|74.58|0.00|1|
20130300|0103000018|01|79131|06/03/2013|SERVICIO IPAD MARZO 2013|0.00|74.58|1|
20130300|0103000018|01|95526|06/03/2013|SERVICIO IPAD MARZO 2013|74.58|0.00|1|
20130300|0103000019|01|40111|06/03/2013|SERVICIO ALQUILER EQUIPOS X ACCESO DEDICADO INTERNET CORPORATIVO|2.70|0.00|1|
20130300|0103000019|01|42121|06/03/2013|SERVICIO ALQUILER EQUIPOS X ACCESO DEDICADO INTERNET CORPORATIVO|0.00|17.70|1|
20130300|0103000019|01|63651|06/03/2013|SERVICIO ALQUILER EQUIPOS X ACCESO DEDICADO INTERNET CORPORATIVO|15.00|0.00|1|
20130300|0103000019|01|79111|06/03/2013|SERVICIO ALQUILER EQUIPOS X ACCESO DEDICADO INTERNET CORPORATIVO|0.00|15.00|1|
20130300|0103000019|01|92226|06/03/2013|SERVICIO ALQUILER EQUIPOS X ACCESO DEDICADO INTERNET CORPORATIVO|15.00|0.00|1|
20130300|0103000020|01|40111|06/03/2013|SERVICIO ACCESO DEDICADO INTERNET CORPORATIVO|309.42|0.00|1|
20130300|0103000020|01|42121|06/03/2013|SERVICIO ACCESO DEDICADO INTERNET CORPORATIVO|0.00|2028.42|1|
20130300|0103000020|01|63651|06/03/2013|SERVICIO ACCESO DEDICADO INTERNET CORPORATIVO|1719.00|0.00|1|
20130300|0103000020|01|79111|06/03/2013|SERVICIO ACCESO DEDICADO INTERNET CORPORATIVO|0.00|1719.00|1|
20130300|0103000020|01|92226|06/03/2013|SERVICIO ACCESO DEDICADO INTERNET CORPORATIVO|1719.00|0.00|1|
20130300|0103000021|01|40111|06/03/2013|SUSCRIPCION SEMESTRAL DIARIO OFICIAL EL PERUANO|55.53|0.00|1|
20130300|0103000021|01|42121|06/03/2013|SUSCRIPCION SEMESTRAL DIARIO OFICIAL EL PERUANO|0.00|364.00|1|
20130300|0103000021|01|65311|06/03/2013|SUSCRIPCION SEMESTRAL DIARIO OFICIAL EL PERUANO|308.47|0.00|1|
20130300|0103000021|01|79111|06/03/2013|SUSCRIPCION SEMESTRAL DIARIO OFICIAL EL PERUANO|0.00|308.47|1|
20130300|0103000021|01|92248|06/03/2013|SUSCRIPCION SEMESTRAL DIARIO OFICIAL EL PERUANO|308.47|0.00|1|
20130300|0103000022|01|40111|11/03/2013|SERVICIO TELEFONIA # 4376891|11.19|0.00|1|
20130300|0103000022|01|42121|11/03/2013|SERVICIO TELEFONIA # 4376891|0.00|73.35|1|
20130300|0103000022|01|63641|11/03/2013|SERVICIO TELEFONIA # 4376891|62.16|0.00|1|
20130300|0103000022|01|79131|11/03/2013|SERVICIO TELEFONIA # 4376891|0.00|62.16|1|
20130300|0103000022|01|95526|11/03/2013|SERVICIO TELEFONIA # 4376891|62.16|0.00|1|
20130300|0103000023|01|40111|11/03/2013|SERVICIO TELEFONIA # 4374952|9.63|0.00|1|
20130300|0103000023|01|42121|11/03/2013|SERVICIO TELEFONIA # 4374952|0.00|63.10|1|
20130300|0103000023|01|63641|11/03/2013|SERVICIO TELEFONIA # 4374952|53.47|0.00|1|
20130300|0103000023|01|79111|11/03/2013|SERVICIO TELEFONIA # 4374952|0.00|53.47|1|
20130300|0103000023|01|92226|11/03/2013|SERVICIO TELEFONIA # 4374952|53.47|0.00|1|
20130300|0103000024|01|40111|11/03/2013|SUNINISTRO E INSTALACION 03 LUCES EMERGENCIA OF. D&B|40.50|0.00|1|
20130300|0103000024|01|42121|11/03/2013|SUNINISTRO E INSTALACION 03 LUCES EMERGENCIA OF. D&B|0.00|265.50|1|
20130300|0103000024|01|63432|11/03/2013|SUNINISTRO E INSTALACION 03 LUCES EMERGENCIA OF. D&B|225.00|0.00|1|
20130300|0103000024|01|79111|11/03/2013|SUNINISTRO E INSTALACION 03 LUCES EMERGENCIA OF. D&B|0.00|225.00|1|
20130300|0103000024|01|92230|11/03/2013|SUNINISTRO E INSTALACION 03 LUCES EMERGENCIA OF. D&B|225.00|0.00|1|
20130300|0103000025|01|40111|11/03/2013|UTILES DE OFICINA|1.38|0.00|1|
20130300|0103000025|01|42121|11/03/2013|UTILES DE OFICINA|0.00|9.04|1|
20130300|0103000025|01|65931|11/03/2013|UTILES DE OFICINA|7.66|0.00|1|
20130300|0103000025|01|79111|11/03/2013|UTILES DE OFICINA|0.00|7.66|1|
20130300|0103000025|01|92227|11/03/2013|UTILES DE OFICINA|7.66|0.00|1|
20130300|0103000026|01|40111|12/03/2013|ASESORIA LEGAL MARZO 2013|163.67|0.00|1|
20130300|0103000026|01|42121|12/03/2013|ASESORIA LEGAL MARZO 2013|0.00|1072.97|1|
20130300|0103000026|01|63221|12/03/2013|ASESORIA LEGAL MARZO 2013|909.30|0.00|1|
20130300|0103000026|01|79141|12/03/2013|ASESORIA LEGAL MARZO 2013|0.00|909.30|1|
20130300|0103000026|01|96640|12/03/2013|ASESORIA LEGAL MARZO 2013|909.30|0.00|1|
20130300|0103000027|01|33241|13/03/2013|EQUIPOA AIRE ACONDICIONADO LG X OF. D&B|2177.00|0.00|1|
20130300|0103000027|01|40111|13/03/2013|EQUIPOA AIRE ACONDICIONADO LG X OF. D&B|391.86|0.00|1|
20130300|0103000027|01|42121|13/03/2013|EQUIPOA AIRE ACONDICIONADO LG X OF. D&B|0.00|2568.86|1|
20130300|0103000028|01|40111|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|2738.19|0.00|1|
20130300|0103000028|01|43131|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|0.00|17950.34|1|
20130300|0103000028|01|63212|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|6411.93|0.00|1|
20130300|0103000028|01|63213|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|721.63|0.00|1|
20130300|0103000028|01|63291|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|8078.59|0.00|1|
20130300|0103000028|01|79111|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|0.00|8800.22|1|
20130300|0103000028|01|79141|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|0.00|6411.93|1|
20130300|0103000028|01|92239|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|8078.59|0.00|1|
20130300|0103000028|01|92251|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|721.63|0.00|1|
20130300|0103000028|01|96651|13/03/2013|COMPRAS INTERCOMPANY NO DOMICILIADO|6411.93|0.00|1|
20130300|0103000029|01|42121|14/03/2013|SERVICIO PUBLICIDAD REGISTRAL EN LINEA|0.00|500.00|1|
20130300|0103000029|01|65312|14/03/2013|SERVICIO PUBLICIDAD REGISTRAL EN LINEA|500.00|0.00|1|
20130300|0103000029|01|79111|14/03/2013|SERVICIO PUBLICIDAD REGISTRAL EN LINEA|0.00|500.00|1|
20130300|0103000029|01|92238|14/03/2013|SERVICIO PUBLICIDAD REGISTRAL EN LINEA|500.00|0.00|1|
20130300|0103000030|01|40111|14/03/2013|AUDIFONO C/MICROFONO LOGITECH X OFICINA|23.19|0.00|1|
20130300|0103000030|01|42121|14/03/2013|AUDIFONO C/MICROFONO LOGITECH X OFICINA|0.00|152.00|1|
20130300|0103000030|01|63432|14/03/2013|AUDIFONO C/MICROFONO LOGITECH X OFICINA|128.81|0.00|1|
20130300|0103000030|01|79111|14/03/2013|AUDIFONO C/MICROFONO LOGITECH X OFICINA|0.00|128.81|1|
20130300|0103000030|01|92230|14/03/2013|AUDIFONO C/MICROFONO LOGITECH X OFICINA|128.81|0.00|1|
20130300|0103000031|01|40111|14/03/2013|ARTICULOS X MANT. KICHNET OF. D&B|4.53|0.00|1|
20130300|0103000031|01|42121|14/03/2013|ARTICULOS X MANT. KICHNET OF. D&B|0.00|29.65|1|
20130300|0103000031|01|62511|14/03/2013|ARTICULOS X MANT. KICHNET OF. D&B|25.12|0.00|1|
20130300|0103000031|01|79111|14/03/2013|ARTICULOS X MANT. KICHNET OF. D&B|0.00|25.12|1|
20130300|0103000031|01|92223|14/03/2013|ARTICULOS X MANT. KICHNET OF. D&B|25.12|0.00|1|
20130300|0103000032|01|40111|15/03/2013|SERVICIO TELEFONIA MOVIL # 999494484|7.88|0.00|1|
20130300|0103000032|01|42121|15/03/2013|SERVICIO TELEFONIA MOVIL # 999494484|0.00|51.66|1|
20130300|0103000032|01|63645|15/03/2013|SERVICIO TELEFONIA MOVIL # 999494484|43.78|0.00|1|
20130300|0103000032|01|79111|15/03/2013|SERVICIO TELEFONIA MOVIL # 999494484|0.00|43.78|1|
20130300|0103000032|01|92226|15/03/2013|SERVICIO TELEFONIA MOVIL # 999494484|43.78|0.00|1|
20130300|0103000033|01|40111|15/03/2013|SERVICIO TELEFONIA MOVIL # 999493121|7.88|0.00|1|
20130300|0103000033|01|42121|15/03/2013|SERVICIO TELEFONIA MOVIL # 999493121|0.00|51.67|1|
20130300|0103000033|01|63645|15/03/2013|SERVICIO TELEFONIA MOVIL # 999493121|43.79|0.00|1|
20130300|0103000033|01|79111|15/03/2013|SERVICIO TELEFONIA MOVIL # 999493121|0.00|43.79|1|
20130300|0103000033|01|92226|15/03/2013|SERVICIO TELEFONIA MOVIL # 999493121|43.79|0.00|1|
20130300|0103000034|01|40111|15/03/2013|ATENCION PERSONAL (TORTA X CUMPLEAÑOS)|8.39|0.00|1|
20130300|0103000034|01|42121|15/03/2013|ATENCION PERSONAL (TORTA X CUMPLEAÑOS)|0.00|55.00|1|
20130300|0103000034|01|62511|15/03/2013|ATENCION PERSONAL (TORTA X CUMPLEAÑOS)|46.61|0.00|1|
20130300|0103000034|01|79111|15/03/2013|ATENCION PERSONAL (TORTA X CUMPLEAÑOS)|0.00|46.61|1|
20130300|0103000034|01|92223|15/03/2013|ATENCION PERSONAL (TORTA X CUMPLEAÑOS)|46.61|0.00|1|
20130300|0103000035|01|40111|19/03/2013|SERVICIO MANT. INTEGRAL AIRE ACONDICIONADO|60.82|0.00|1|
20130300|0103000035|01|42132|19/03/2013|SERVICIO MANT. INTEGRAL AIRE ACONDICIONADO|0.00|398.69|1|
20130300|0103000035|01|63432|19/03/2013|SERVICIO MANT. INTEGRAL AIRE ACONDICIONADO|337.87|0.00|1|
20130300|0103000035|01|79111|19/03/2013|SERVICIO MANT. INTEGRAL AIRE ACONDICIONADO|0.00|337.87|1|
20130300|0103000035|01|92230|19/03/2013|SERVICIO MANT. INTEGRAL AIRE ACONDICIONADO|337.87|0.00|1|
20130300|0103000036|01|40111|19/03/2013|AVISAJE PUBLICIDAD ONLINE , CUOTA: 03/12|135.81|0.00|1|
20130300|0103000036|01|42121|19/03/2013|AVISAJE PUBLICIDAD ONLINE , CUOTA: 03/12|0.00|890.31|1|
20130300|0103000036|01|63646|19/03/2013|AVISAJE PUBLICIDAD ONLINE , CUOTA: 03/12|754.50|0.00|1|
20130300|0103000036|01|79111|19/03/2013|AVISAJE PUBLICIDAD ONLINE , CUOTA: 03/12|0.00|754.50|1|
20130300|0103000036|01|92226|19/03/2013|AVISAJE PUBLICIDAD ONLINE , CUOTA: 03/12|754.50|0.00|1|
20130300|0103000037|01|40111|22/03/2013|SERVICIO ENVIO NACIONAL(DOCUMENTOS)|3.08|0.00|1|
20130300|0103000037|01|42121|22/03/2013|SERVICIO ENVIO NACIONAL(DOCUMENTOS)|0.00|20.20|1|
20130300|0103000037|01|63121|22/03/2013|SERVICIO ENVIO NACIONAL(DOCUMENTOS)|17.12|0.00|1|
20130300|0103000037|01|79111|22/03/2013|SERVICIO ENVIO NACIONAL(DOCUMENTOS)|0.00|17.12|1|
20130300|0103000037|01|92228|22/03/2013|SERVICIO ENVIO NACIONAL(DOCUMENTOS)|17.12|0.00|1|
20130300|0103000038|01|40111|23/03/2013|ATENCION PERSONAL (ALMUERZO: JV/RE)|5.84|0.00|1|
20130300|0103000038|01|42121|23/03/2013|ATENCION PERSONAL (ALMUERZO: JV/RE)|0.00|38.30|1|
20130300|0103000038|01|62511|23/03/2013|ATENCION PERSONAL (ALMUERZO: JV/RE)|32.46|0.00|1|
20130300|0103000038|01|79141|23/03/2013|ATENCION PERSONAL (ALMUERZO: JV/RE)|0.00|32.46|1|
20130300|0103000038|01|96623|23/03/2013|ATENCION PERSONAL (ALMUERZO: JV/RE)|32.46|0.00|1|
20130300|0103000039|01|40111|25/03/2013|SERVICIO ELAB. HOMOLOGACION PROVEEDORES|549.00|0.00|1|
20130300|0103000039|01|42121|25/03/2013|SERVICIO ELAB. HOMOLOGACION PROVEEDORES|0.00|3599.00|1|
20130300|0103000039|01|63321|25/03/2013|SERVICIO ELAB. HOMOLOGACION PROVEEDORES|3050.00|0.00|1|
20130300|0103000039|01|79111|25/03/2013|SERVICIO ELAB. HOMOLOGACION PROVEEDORES|0.00|3050.00|1|
20130300|0103000039|01|92216|25/03/2013|SERVICIO ELAB. HOMOLOGACION PROVEEDORES|3050.00|0.00|1|
20130300|0103000040|01|40111|25/03/2013|SERVICIO DIGITACION INF. COMERCIALES|449.64|0.00|1|
20130300|0103000040|01|42121|25/03/2013|SERVICIO DIGITACION INF. COMERCIALES|0.00|2947.64|1|
20130300|0103000040|01|63321|25/03/2013|SERVICIO DIGITACION INF. COMERCIALES|2498.00|0.00|1|
20130300|0103000040|01|79111|25/03/2013|SERVICIO DIGITACION INF. COMERCIALES|0.00|2498.00|1|
20130300|0103000040|01|92216|25/03/2013|SERVICIO DIGITACION INF. COMERCIALES|2498.00|0.00|1|
20130300|0103000041|01|42121|25/03/2013|SUSCRIPCION REVISTA CONTADORES & EMPRESAS, CUOTA 03/04|0.00|205.00|1|
20130300|0103000041|01|65311|25/03/2013|SUSCRIPCION REVISTA CONTADORES & EMPRESAS, CUOTA 03/04|205.00|0.00|1|
20130300|0103000041|01|79141|25/03/2013|SUSCRIPCION REVISTA CONTADORES & EMPRESAS, CUOTA 03/04|0.00|205.00|1|
20130300|0103000041|01|96638|25/03/2013|SUSCRIPCION REVISTA CONTADORES & EMPRESAS, CUOTA 03/04|205.00|0.00|1|
20130300|0103000042|01|40111|26/03/2013|SERVICIO ASESORIA TRIBUTARIA MARZ´13|59.40|0.00|1|
20130300|0103000042|01|42121|26/03/2013|SERVICIO ASESORIA TRIBUTARIA MARZ´13|0.00|389.40|1|
